id,sourceid,targetid,relation,prefixrelation
7973,N1698082904,N1698082905,isAheadOf,jad:isAheadOf
7974,N1698082905,N1698082906,isAheadOf,jad:isAheadOf
7975,N1698082906,N1698083001,isAheadOf,jad:isAheadOf
7976,N1698083001,N1698083002,isAheadOf,jad:isAheadOf
7977,N1698083002,N1698083003,isAheadOf,jad:isAheadOf
7978,N1698083003,N1698083004,isAheadOf,jad:isAheadOf
7979,N1698083004,N1698083005,isAheadOf,jad:isAheadOf
7980,N1698083005,N1698083006,isAheadOf,jad:isAheadOf
7981,N1698083006,N1698090101,isAheadOf,jad:isAheadOf
7982,N1698090101,N1698090102,isAheadOf,jad:isAheadOf
7983,N1698090102,N1698090103,isAheadOf,jad:isAheadOf
7984,N1698090103,N1698090104,isAheadOf,jad:isAheadOf
7985,N1698090104,N1698090201,isAheadOf,jad:isAheadOf
7986,N1698090201,N1698090202,isAheadOf,jad:isAheadOf
7987,N1698090202,N1698090301,isAheadOf,jad:isAheadOf
7988,N1698090301,N1698090302,isAheadOf,jad:isAheadOf
7989,N1698090302,N1698090303,isAheadOf,jad:isAheadOf
7990,N1698090303,N1698090304,isAheadOf,jad:isAheadOf
7991,N1698090304,N1698090305,isAheadOf,jad:isAheadOf
7992,N1698090305,N1698090401,isAheadOf,jad:isAheadOf
7993,N1698090401,N1698090402,isAheadOf,jad:isAheadOf
7994,N1698090402,N1698090403,isAheadOf,jad:isAheadOf
7995,N1698090403,N1698090404,isAheadOf,jad:isAheadOf
7996,N1698090404,N1698090405,isAheadOf,jad:isAheadOf
7997,N1698090405,N1698090406,isAheadOf,jad:isAheadOf
7998,N1698090406,N1698090501,isAheadOf,jad:isAheadOf
7999,N1698090501,N1698090502,isAheadOf,jad:isAheadOf
8000,N1698090502,N1698090601,isAheadOf,jad:isAheadOf
8001,N1698090601,N1698090602,isAheadOf,jad:isAheadOf
8002,N1698090602,N1698090603,isAheadOf,jad:isAheadOf
8003,N1698090603,N1698090604,isAheadOf,jad:isAheadOf
8004,N1698090604,N1698090701,isAheadOf,jad:isAheadOf
8005,N1698090701,N1698090702,isAheadOf,jad:isAheadOf
8006,N1698090702,N1698090703,isAheadOf,jad:isAheadOf
8007,N1698090703,N1698090704,isAheadOf,jad:isAheadOf
8008,N1698090704,N1698090801,isAheadOf,jad:isAheadOf
8009,N1698090801,N1698090802,isAheadOf,jad:isAheadOf
8010,N1698090802,N1698090901,isAheadOf,jad:isAheadOf
8011,N1698090901,N1698090902,isAheadOf,jad:isAheadOf
8012,N1698090902,N1698090903,isAheadOf,jad:isAheadOf
8013,N1698090903,N1698090904,isAheadOf,jad:isAheadOf
8014,N1698090904,N1698091001,isAheadOf,jad:isAheadOf
8015,N1698091001,N1698091002,isAheadOf,jad:isAheadOf
8016,N1698091002,N1698091101,isAheadOf,jad:isAheadOf
8017,N1698091101,N1698091102,isAheadOf,jad:isAheadOf
8018,N1698091102,N1698091103,isAheadOf,jad:isAheadOf
8019,N1698091103,N1698091104,isAheadOf,jad:isAheadOf
8020,N1698091104,N1698091201,isAheadOf,jad:isAheadOf
8021,N1698091201,N1698091202,isAheadOf,jad:isAheadOf
8022,N1698091202,N1698091203,isAheadOf,jad:isAheadOf
8023,N1698091203,N1698091204,isAheadOf,jad:isAheadOf
8024,N1698091204,N1698091301,isAheadOf,jad:isAheadOf
8025,N1698091301,N1698091302,isAheadOf,jad:isAheadOf
8026,N1698091302,N1698091303,isAheadOf,jad:isAheadOf
8027,N1698091303,N1698091304,isAheadOf,jad:isAheadOf
8028,N1698091304,N1698091401,isAheadOf,jad:isAheadOf
8029,N1698091401,N1698091402,isAheadOf,jad:isAheadOf
8030,N1698091402,N1698091501,isAheadOf,jad:isAheadOf
8031,N1698091501,N1698091502,isAheadOf,jad:isAheadOf
8032,N1698091502,N1698091503,isAheadOf,jad:isAheadOf
8033,N1698091503,N1698091601,isAheadOf,jad:isAheadOf
8034,N1698091601,N1698091602,isAheadOf,jad:isAheadOf
8035,N1698091602,N1698091603,isAheadOf,jad:isAheadOf
8036,N1698091603,N1698091604,isAheadOf,jad:isAheadOf
8037,N1698091604,N1698091605,isAheadOf,jad:isAheadOf
8038,N1698091605,N1698091606,isAheadOf,jad:isAheadOf
8039,N1698091606,N1698091701,isAheadOf,jad:isAheadOf
8040,N1698091701,N1698091702,isAheadOf,jad:isAheadOf
8041,N1698091702,N1698091703,isAheadOf,jad:isAheadOf
8042,N1698091703,N1698091704,isAheadOf,jad:isAheadOf
8043,N1698091704,N1698091705,isAheadOf,jad:isAheadOf
8044,N1698091705,N1698091706,isAheadOf,jad:isAheadOf
8045,N1698091706,N1698091707,isAheadOf,jad:isAheadOf
8046,N1698091707,N1698091708,isAheadOf,jad:isAheadOf
8047,N1698091708,N1698091709,isAheadOf,jad:isAheadOf
8048,N1698091709,N1698091710,isAheadOf,jad:isAheadOf
8049,N1698091710,N1698091711,isAheadOf,jad:isAheadOf
8050,N1698091711,N1698091712,isAheadOf,jad:isAheadOf
8051,N1698091712,N1698091713,isAheadOf,jad:isAheadOf
8052,N1698091713,N1698091801,isAheadOf,jad:isAheadOf
8053,N1698091801,N1698091802,isAheadOf,jad:isAheadOf
8054,N1698091802,N1698091803,isAheadOf,jad:isAheadOf
8055,N1698091803,N1698091804,isAheadOf,jad:isAheadOf
8056,N1698091804,N1698091900,isAheadOf,jad:isAheadOf
8057,N1698091900,N1698092001,isAheadOf,jad:isAheadOf
8058,N1698092001,N1698092002,isAheadOf,jad:isAheadOf
8059,N1698092002,N1698092101,isAheadOf,jad:isAheadOf
8060,N1698092101,N1698092102,isAheadOf,jad:isAheadOf
8061,N1698092102,N1698092103,isAheadOf,jad:isAheadOf
8062,N1698092103,N1698092104,isAheadOf,jad:isAheadOf
8063,N1698092104,N1698092201,isAheadOf,jad:isAheadOf
8064,N1698092201,N1698092202,isAheadOf,jad:isAheadOf
8065,N1698092202,N1698092203,isAheadOf,jad:isAheadOf
8066,N1698092203,N1698092204,isAheadOf,jad:isAheadOf
8067,N1698092204,N1698092301,isAheadOf,jad:isAheadOf
8068,N1698092301,N1698092302,isAheadOf,jad:isAheadOf
8069,N1698092302,N1698092303,isAheadOf,jad:isAheadOf
8070,N1698092303,N1698092304,isAheadOf,jad:isAheadOf
8071,N1698092304,N1698092401,isAheadOf,jad:isAheadOf
8072,N1698092401,N1698092402,isAheadOf,jad:isAheadOf
8073,N1698092402,N1698092501,isAheadOf,jad:isAheadOf
8074,N1698092501,N1698092502,isAheadOf,jad:isAheadOf
8075,N1698092502,N1698092503,isAheadOf,jad:isAheadOf
8076,N1698092503,N1698092601,isAheadOf,jad:isAheadOf
8077,N1698092601,N1698092602,isAheadOf,jad:isAheadOf
8078,N1698092602,N1698092603,isAheadOf,jad:isAheadOf
8079,N1698092603,N1698092701,isAheadOf,jad:isAheadOf
8080,N1698092701,N1698092702,isAheadOf,jad:isAheadOf
8081,N1698092702,N1698092801,isAheadOf,jad:isAheadOf
8082,N1698092801,N1698092802,isAheadOf,jad:isAheadOf
8083,N1698092802,N1698092803,isAheadOf,jad:isAheadOf
8084,N1698092803,N1698092901,isAheadOf,jad:isAheadOf
8085,N1698092901,N1698092902,isAheadOf,jad:isAheadOf
8086,N1698092902,N1698092903,isAheadOf,jad:isAheadOf
8087,N1698092903,N1698093000,isAheadOf,jad:isAheadOf
8088,N1698093000,N1698100101,isAheadOf,jad:isAheadOf
8089,N1698100101,N1698100102,isAheadOf,jad:isAheadOf
8090,N1698100102,N1698100103,isAheadOf,jad:isAheadOf
8091,N1698100103,N1698100200,isAheadOf,jad:isAheadOf
8092,N1698100200,N1698100301,isAheadOf,jad:isAheadOf
8093,N1698100301,N1698100302,isAheadOf,jad:isAheadOf
8094,N1698100302,N1698100303,isAheadOf,jad:isAheadOf
8095,N1698100303,N1698100401,isAheadOf,jad:isAheadOf
8096,N1698100401,N1698100402,isAheadOf,jad:isAheadOf
8097,N1698100402,N1698100403,isAheadOf,jad:isAheadOf
8098,N1698100403,N1698100404,isAheadOf,jad:isAheadOf
8099,N1698100404,N1698100601,isAheadOf,jad:isAheadOf
8100,N1698100601,N1698100602,isAheadOf,jad:isAheadOf
8101,N1698100602,N1698100603,isAheadOf,jad:isAheadOf
8102,N1698100603,N1698100604,isAheadOf,jad:isAheadOf
8103,N1698100604,N1698100701,isAheadOf,jad:isAheadOf
8104,N1698100701,N1698100702,isAheadOf,jad:isAheadOf
8105,N1698100702,N1698100703,isAheadOf,jad:isAheadOf
8106,N1698100703,N1698100704,isAheadOf,jad:isAheadOf
8107,N1698100704,N1698100705,isAheadOf,jad:isAheadOf
8108,N1698100705,N1698100801,isAheadOf,jad:isAheadOf
8109,N1698100801,N1698100802,isAheadOf,jad:isAheadOf
8110,N1698100802,N1698100803,isAheadOf,jad:isAheadOf
8111,N1698100803,N1698100804,isAheadOf,jad:isAheadOf
8112,N1698100804,N1698100901,isAheadOf,jad:isAheadOf
8113,N1698100901,N1698100902,isAheadOf,jad:isAheadOf
8114,N1698100902,N1698100903,isAheadOf,jad:isAheadOf
8115,N1698100903,N1698100904,isAheadOf,jad:isAheadOf
8116,N1698100904,N1698101001,isAheadOf,jad:isAheadOf
8117,N1698101001,N1698101002,isAheadOf,jad:isAheadOf
8118,N1698101002,N1698101003,isAheadOf,jad:isAheadOf
8119,N1698101003,N1698101004,isAheadOf,jad:isAheadOf
8120,N1698101004,N1698101101,isAheadOf,jad:isAheadOf
8121,N1698101101,N1698101102,isAheadOf,jad:isAheadOf
8122,N1698101102,N1698101103,isAheadOf,jad:isAheadOf
8123,N1698101103,N1698101104,isAheadOf,jad:isAheadOf
8124,N1698101104,N1698101105,isAheadOf,jad:isAheadOf
8125,N1698101105,N1698101106,isAheadOf,jad:isAheadOf
8126,N1698101106,N1698101107,isAheadOf,jad:isAheadOf
8127,N1698101107,N1698101108,isAheadOf,jad:isAheadOf
8128,N1698101108,N1698101200,isAheadOf,jad:isAheadOf
8129,N1698101200,N1698101301,isAheadOf,jad:isAheadOf
8130,N1698101301,N1698101302,isAheadOf,jad:isAheadOf
8131,N1698101302,N1698101303,isAheadOf,jad:isAheadOf
8132,N1698101303,N1698101304,isAheadOf,jad:isAheadOf
8133,N1698101304,N1698101305,isAheadOf,jad:isAheadOf
8134,N1698101305,N1698101306,isAheadOf,jad:isAheadOf
8135,N1698101306,N1698101401,isAheadOf,jad:isAheadOf
8136,N1698101401,N1698101402,isAheadOf,jad:isAheadOf
8137,N1698101402,N1698101403,isAheadOf,jad:isAheadOf
8138,N1698101403,N1698101501,isAheadOf,jad:isAheadOf
8139,N1698101501,N1698101502,isAheadOf,jad:isAheadOf
8140,N1698101502,N1698101601,isAheadOf,jad:isAheadOf
8141,N1698101601,N1698101602,isAheadOf,jad:isAheadOf
8142,N1698101602,N1698101701,isAheadOf,jad:isAheadOf
8143,N1698101701,N1698101702,isAheadOf,jad:isAheadOf
8144,N1698101702,N1698101801,isAheadOf,jad:isAheadOf
8145,N1698101801,N1698101802,isAheadOf,jad:isAheadOf
8146,N1698101802,N1698101803,isAheadOf,jad:isAheadOf
8147,N1698101803,N1698101901,isAheadOf,jad:isAheadOf
8148,N1698101901,N1698101902,isAheadOf,jad:isAheadOf
8149,N1698101902,N1698102001,isAheadOf,jad:isAheadOf
8150,N1698102001,N1698102002,isAheadOf,jad:isAheadOf
8151,N1698102002,N1698102003,isAheadOf,jad:isAheadOf
8152,N1698102003,N1698102101,isAheadOf,jad:isAheadOf
8153,N1698102101,N1698102102,isAheadOf,jad:isAheadOf
8154,N1698102102,N1698102201,isAheadOf,jad:isAheadOf
8155,N1698102201,N1698102202,isAheadOf,jad:isAheadOf
8156,N1698102202,N1698102203,isAheadOf,jad:isAheadOf
8157,N1698102203,N1698102301,isAheadOf,jad:isAheadOf
8158,N1698102301,N1698102302,isAheadOf,jad:isAheadOf
8159,N1698102302,N1698102400,isAheadOf,jad:isAheadOf
8160,N1698102400,N1698102501,isAheadOf,jad:isAheadOf
8161,N1698102501,N1698102502,isAheadOf,jad:isAheadOf
8162,N1698102502,N1698102503,isAheadOf,jad:isAheadOf
8163,N1698102503,N1698102601,isAheadOf,jad:isAheadOf
8164,N1698102601,N1698102602,isAheadOf,jad:isAheadOf
8165,N1698102602,N1698102701,isAheadOf,jad:isAheadOf
8166,N1698102701,N1698102702,isAheadOf,jad:isAheadOf
8167,N1698102702,N1698102703,isAheadOf,jad:isAheadOf
8168,N1698102703,N1698102800,isAheadOf,jad:isAheadOf
8169,N1698102800,N1698102900,isAheadOf,jad:isAheadOf
8170,N1698102900,N1698110101,isAheadOf,jad:isAheadOf
8171,N1698110101,N1698110102,isAheadOf,jad:isAheadOf
8172,N1698110102,N1698110301,isAheadOf,jad:isAheadOf
8173,N1698110301,N1698110302,isAheadOf,jad:isAheadOf
8174,N1698110302,N1698110303,isAheadOf,jad:isAheadOf
8175,N1698110303,N1698110304,isAheadOf,jad:isAheadOf
8176,N1698110304,N1698110501,isAheadOf,jad:isAheadOf
8177,N1698110501,N1698110502,isAheadOf,jad:isAheadOf
8178,N1698110502,N1698110503,isAheadOf,jad:isAheadOf
8179,N1698110503,N1698110504,isAheadOf,jad:isAheadOf
8180,N1698110504,N1698110601,isAheadOf,jad:isAheadOf
8181,N1698110601,N1698110602,isAheadOf,jad:isAheadOf
8182,N1698110602,N1698110603,isAheadOf,jad:isAheadOf
8183,N1698110603,N1698110701,isAheadOf,jad:isAheadOf
8184,N1698110701,N1698110702,isAheadOf,jad:isAheadOf
8185,N1698110702,N1698110703,isAheadOf,jad:isAheadOf
8186,N1698110703,N1698110704,isAheadOf,jad:isAheadOf
8187,N1698110704,N1698110705,isAheadOf,jad:isAheadOf
8188,N1698110705,N1698110801,isAheadOf,jad:isAheadOf
8189,N1698110801,N1698110802,isAheadOf,jad:isAheadOf
8190,N1698110802,N1698110803,isAheadOf,jad:isAheadOf
8191,N1698110803,N1698110901,isAheadOf,jad:isAheadOf
8192,N1698110901,N1698110902,isAheadOf,jad:isAheadOf
8193,N1698110902,N1698110903,isAheadOf,jad:isAheadOf
8194,N1698110903,N1698111001,isAheadOf,jad:isAheadOf
8195,N1698111001,N1698111002,isAheadOf,jad:isAheadOf
8196,N1698111002,N1698111003,isAheadOf,jad:isAheadOf
8197,N1698111003,N1698111004,isAheadOf,jad:isAheadOf
8198,N1698111004,N1698111005,isAheadOf,jad:isAheadOf
8199,N1698111005,N1698111101,isAheadOf,jad:isAheadOf
8200,N1698111101,N1698111102,isAheadOf,jad:isAheadOf
8201,N1698111102,N1698111103,isAheadOf,jad:isAheadOf
8202,N1698111103,N1698111104,isAheadOf,jad:isAheadOf
8203,N1698111104,N1698111200,isAheadOf,jad:isAheadOf
8204,N1698111200,N1698111301,isAheadOf,jad:isAheadOf
8205,N1698111301,N1698111302,isAheadOf,jad:isAheadOf
8206,N1698111302,N1698111303,isAheadOf,jad:isAheadOf
8207,N1698111303,N1698111304,isAheadOf,jad:isAheadOf
8208,N1698111304,N1698111401,isAheadOf,jad:isAheadOf
8209,N1698111401,N1698111402,isAheadOf,jad:isAheadOf
8210,N1698111402,N1698111403,isAheadOf,jad:isAheadOf
8211,N1698111403,N1698111404,isAheadOf,jad:isAheadOf
8212,N1698111404,N1698111405,isAheadOf,jad:isAheadOf
8213,N1698111405,N1698111501,isAheadOf,jad:isAheadOf
8214,N1698111501,N1698111502,isAheadOf,jad:isAheadOf
8215,N1698111502,N1698111601,isAheadOf,jad:isAheadOf
8216,N1698111601,N1698111602,isAheadOf,jad:isAheadOf
8217,N1698111602,N1698111700,isAheadOf,jad:isAheadOf
8218,N1698111700,N1698111801,isAheadOf,jad:isAheadOf
8219,N1698111801,N1698111802,isAheadOf,jad:isAheadOf
8220,N1698111802,N1698111803,isAheadOf,jad:isAheadOf
8221,N1698111803,N1698111901,isAheadOf,jad:isAheadOf
8222,N1698111901,N1698111902,isAheadOf,jad:isAheadOf
8223,N1698111902,N1698111903,isAheadOf,jad:isAheadOf
8224,N1698111903,N1698112001,isAheadOf,jad:isAheadOf
8225,N1698112001,N1698112002,isAheadOf,jad:isAheadOf
8226,N1698112002,N1698112003,isAheadOf,jad:isAheadOf
8227,N1698112003,N1698112004,isAheadOf,jad:isAheadOf
8228,N1698112004,N1698112005,isAheadOf,jad:isAheadOf
8229,N1698112005,N1698112101,isAheadOf,jad:isAheadOf
8230,N1698112101,N1698112102,isAheadOf,jad:isAheadOf
8231,N1698112102,N1698112103,isAheadOf,jad:isAheadOf
8232,N1698112103,N1698112201,isAheadOf,jad:isAheadOf
8233,N1698112201,N1698112202,isAheadOf,jad:isAheadOf
8234,N1698112202,N1698112203,isAheadOf,jad:isAheadOf
8235,N1698112203,N1698112204,isAheadOf,jad:isAheadOf
8236,N1698112204,N1698112205,isAheadOf,jad:isAheadOf
8237,N1698112205,N1698112301,isAheadOf,jad:isAheadOf
8238,N1698112301,N1698112302,isAheadOf,jad:isAheadOf
8239,N1698112302,N1698112303,isAheadOf,jad:isAheadOf
8240,N1698112303,N1698112401,isAheadOf,jad:isAheadOf
8241,N1698112401,N1698112402,isAheadOf,jad:isAheadOf
8242,N1698112402,N1698112403,isAheadOf,jad:isAheadOf
8243,N1698112403,N1698112404,isAheadOf,jad:isAheadOf
8244,N1698112404,N1698112501,isAheadOf,jad:isAheadOf
8245,N1698112501,N1698112502,isAheadOf,jad:isAheadOf
8246,N1698112502,N1698112601,isAheadOf,jad:isAheadOf
8247,N1698112601,N1698112602,isAheadOf,jad:isAheadOf
8248,N1698112602,N1698112701,isAheadOf,jad:isAheadOf
8249,N1698112701,N1698112702,isAheadOf,jad:isAheadOf
8250,N1698112702,N1698112801,isAheadOf,jad:isAheadOf
8251,N1698112801,N1698112802,isAheadOf,jad:isAheadOf
8252,N1698112802,N1698112901,isAheadOf,jad:isAheadOf
8253,N1698112901,N1698112902,isAheadOf,jad:isAheadOf
8254,N1698112902,N1698112903,isAheadOf,jad:isAheadOf
8255,N1698112903,N1698113001,isAheadOf,jad:isAheadOf
8256,N1698113001,N1698113002,isAheadOf,jad:isAheadOf
8257,N1698113002,N1698120101,isAheadOf,jad:isAheadOf
8258,N1698120101,N1698120102,isAheadOf,jad:isAheadOf
8259,N1698120102,N1698120103,isAheadOf,jad:isAheadOf
8260,N1698120103,N1698120201,isAheadOf,jad:isAheadOf
8261,N1698120201,N1698120202,isAheadOf,jad:isAheadOf
8262,N1698120202,N1698120401,isAheadOf,jad:isAheadOf
8263,N1698120401,N1698120402,isAheadOf,jad:isAheadOf
8264,N1698120402,N1698120403,isAheadOf,jad:isAheadOf
8265,N1698120403,N1698120501,isAheadOf,jad:isAheadOf
8266,N1698120501,N1698120502,isAheadOf,jad:isAheadOf
8267,N1698120502,N1698120601,isAheadOf,jad:isAheadOf
8268,N1698120601,N1698120602,isAheadOf,jad:isAheadOf
8269,N1698120602,N1698120701,isAheadOf,jad:isAheadOf
8270,N1698120701,N1698120702,isAheadOf,jad:isAheadOf
8271,N1698120702,N1698120800,isAheadOf,jad:isAheadOf
8272,N1698120800,N1698120901,isAheadOf,jad:isAheadOf
8273,N1698120901,N1698120902,isAheadOf,jad:isAheadOf
8274,N1698120902,N1698120903,isAheadOf,jad:isAheadOf
8275,N1698120903,N1698120904,isAheadOf,jad:isAheadOf
8276,N1698120904,N1698121000,isAheadOf,jad:isAheadOf
8277,N1698121000,N1698121101,isAheadOf,jad:isAheadOf
8278,N1698121101,N1698121102,isAheadOf,jad:isAheadOf
8279,N1698121102,N1698121103,isAheadOf,jad:isAheadOf
8280,N1698121103,N1698121104,isAheadOf,jad:isAheadOf
8281,N1698121104,N1698121105,isAheadOf,jad:isAheadOf
8282,N1698121105,N1698121200,isAheadOf,jad:isAheadOf
8283,N1698121200,N1698121301,isAheadOf,jad:isAheadOf
8284,N1698121301,N1698121302,isAheadOf,jad:isAheadOf
8285,N1698121302,N1698121400,isAheadOf,jad:isAheadOf
8286,N1698121400,N1698121500,isAheadOf,jad:isAheadOf
8287,N1698121500,N1698121600,isAheadOf,jad:isAheadOf
8288,N1698121600,N1698121800,isAheadOf,jad:isAheadOf
8289,N1698121800,N1698121901,isAheadOf,jad:isAheadOf
8290,N1698121901,N1698121902,isAheadOf,jad:isAheadOf
8291,N1698121902,N1698122001,isAheadOf,jad:isAheadOf
8292,N1698122001,N1698122002,isAheadOf,jad:isAheadOf
8293,N1698122002,N1698122101,isAheadOf,jad:isAheadOf
8294,N1698122101,N1698122102,isAheadOf,jad:isAheadOf
8295,N1698122102,N1698122103,isAheadOf,jad:isAheadOf
8296,N1698122103,N1698122104,isAheadOf,jad:isAheadOf
8297,N1698122104,N1698122105,isAheadOf,jad:isAheadOf
8298,N1698122105,N1698122106,isAheadOf,jad:isAheadOf
8299,N1698122106,N1698122107,isAheadOf,jad:isAheadOf
8300,N1698122107,N1698122200,isAheadOf,jad:isAheadOf
8301,N1698122200,N1698122301,isAheadOf,jad:isAheadOf
8302,N1698122301,N1698122302,isAheadOf,jad:isAheadOf
8303,N1698122302,N1698122303,isAheadOf,jad:isAheadOf
8304,N1698122303,N1698122304,isAheadOf,jad:isAheadOf
8305,N1698122304,N1698122305,isAheadOf,jad:isAheadOf
8306,N1698122305,N1698122306,isAheadOf,jad:isAheadOf
8307,N1698122306,N1698122401,isAheadOf,jad:isAheadOf
8308,N1698122401,N1698122402,isAheadOf,jad:isAheadOf
8309,N1698122402,N1698122501,isAheadOf,jad:isAheadOf
8310,N1698122501,N1698122502,isAheadOf,jad:isAheadOf
8311,N1698122502,N1698122503,isAheadOf,jad:isAheadOf
8312,N1698122503,N1698122504,isAheadOf,jad:isAheadOf
8313,N1698122504,N1698122505,isAheadOf,jad:isAheadOf
8314,N1698122505,N1698122506,isAheadOf,jad:isAheadOf
8315,N1698122506,N1698122507,isAheadOf,jad:isAheadOf
8316,N1698122507,N1698122600,isAheadOf,jad:isAheadOf
8317,N1698122600,N1698122701,isAheadOf,jad:isAheadOf
8318,N1698122701,N1698122702,isAheadOf,jad:isAheadOf
8319,N1698122702,N1698122703,isAheadOf,jad:isAheadOf
8320,N1698122703,N1698122704,isAheadOf,jad:isAheadOf
8321,N1698122704,N1698122705,isAheadOf,jad:isAheadOf
8322,N1698122705,N1698122706,isAheadOf,jad:isAheadOf
8323,N1698122706,N1698122801,isAheadOf,jad:isAheadOf
8324,N1698122801,N1698122802,isAheadOf,jad:isAheadOf
8325,N1698122802,N1698122900,isAheadOf,jad:isAheadOf
8326,N1698122900,N1698123001,isAheadOf,jad:isAheadOf
8327,N1698123001,N1698123002,isAheadOf,jad:isAheadOf
8328,N1698123002,N1698123003,isAheadOf,jad:isAheadOf
8329,N1698123003,N1699010101,isAheadOf,jad:isAheadOf
8330,N1699010101,N1699010102,isAheadOf,jad:isAheadOf
8331,N1699010102,N1699010103,isAheadOf,jad:isAheadOf
8332,N1699010103,N1699010104,isAheadOf,jad:isAheadOf
8333,N1699010104,N1699010105,isAheadOf,jad:isAheadOf
8334,N1699010105,N1699010201,isAheadOf,jad:isAheadOf
8335,N1699010201,N1699010202,isAheadOf,jad:isAheadOf
8336,N1699010202,N1699010203,isAheadOf,jad:isAheadOf
8337,N1699010203,N1699010204,isAheadOf,jad:isAheadOf
8338,N1699010204,N1699010300,isAheadOf,jad:isAheadOf
8339,N1699010300,N1699010401,isAheadOf,jad:isAheadOf
8340,N1699010401,N1699010402,isAheadOf,jad:isAheadOf
8341,N1699010402,N1699010501,isAheadOf,jad:isAheadOf
8342,N1699010501,N1699010502,isAheadOf,jad:isAheadOf
8343,N1699010502,N1699010503,isAheadOf,jad:isAheadOf
8344,N1699010503,N1699010600,isAheadOf,jad:isAheadOf
8345,N1699010600,N1699010701,isAheadOf,jad:isAheadOf
8346,N1699010701,N1699010702,isAheadOf,jad:isAheadOf
8347,N1699010702,N1699010801,isAheadOf,jad:isAheadOf
8348,N1699010801,N1699010802,isAheadOf,jad:isAheadOf
8349,N1699010802,N1699010803,isAheadOf,jad:isAheadOf
8350,N1699010803,N1699010901,isAheadOf,jad:isAheadOf
8351,N1699010901,N1699010902,isAheadOf,jad:isAheadOf
8352,N1699010902,N1699011001,isAheadOf,jad:isAheadOf
8353,N1699011001,N1699011002,isAheadOf,jad:isAheadOf
8354,N1699011002,N1699011101,isAheadOf,jad:isAheadOf
8355,N1699011101,N1699011102,isAheadOf,jad:isAheadOf
8356,N1699011102,N1699011103,isAheadOf,jad:isAheadOf
8357,N1699011103,N1699011200,isAheadOf,jad:isAheadOf
8358,N1699011200,N1699011300,isAheadOf,jad:isAheadOf
8359,N1699011300,N1699011401,isAheadOf,jad:isAheadOf
8360,N1699011401,N1699011402,isAheadOf,jad:isAheadOf
8361,N1699011402,N1699011403,isAheadOf,jad:isAheadOf
8362,N1699011403,N1699011501,isAheadOf,jad:isAheadOf
8363,N1699011501,N1699011502,isAheadOf,jad:isAheadOf
8364,N1699011502,N1699011503,isAheadOf,jad:isAheadOf
8365,N1699011503,N1699011504,isAheadOf,jad:isAheadOf
8366,N1699011504,N1699011505,isAheadOf,jad:isAheadOf
8367,N1699011505,N1699011506,isAheadOf,jad:isAheadOf
8368,N1699011506,N1699011601,isAheadOf,jad:isAheadOf
8369,N1699011601,N1699011602,isAheadOf,jad:isAheadOf
8370,N1699011602,N1699011603,isAheadOf,jad:isAheadOf
8371,N1699011603,N1699011701,isAheadOf,jad:isAheadOf
8372,N1699011701,N1699011702,isAheadOf,jad:isAheadOf
8373,N1699011702,N1699011801,isAheadOf,jad:isAheadOf
8374,N1699011801,N1699011802,isAheadOf,jad:isAheadOf
8375,N1699011802,N1699011803,isAheadOf,jad:isAheadOf
8376,N1699011803,N1699011804,isAheadOf,jad:isAheadOf
8377,N1699011804,N1699011900,isAheadOf,jad:isAheadOf
8378,N1699011900,N1699012001,isAheadOf,jad:isAheadOf
8379,N1699012001,N1699012002,isAheadOf,jad:isAheadOf
8380,N1699012002,N1699012101,isAheadOf,jad:isAheadOf
8381,N1699012101,N1699012102,isAheadOf,jad:isAheadOf
8382,N1699012102,N1699012103,isAheadOf,jad:isAheadOf
8383,N1699012103,N1699012104,isAheadOf,jad:isAheadOf
8384,N1699012104,N1699012201,isAheadOf,jad:isAheadOf
8385,N1699012201,N1699012202,isAheadOf,jad:isAheadOf
8386,N1699012202,N1699012203,isAheadOf,jad:isAheadOf
8387,N1699012203,N1699012204,isAheadOf,jad:isAheadOf
8388,N1699012204,N1699012301,isAheadOf,jad:isAheadOf
8389,N1699012301,N1699012302,isAheadOf,jad:isAheadOf
8390,N1699012302,N1699012401,isAheadOf,jad:isAheadOf
8391,N1699012401,N1699012402,isAheadOf,jad:isAheadOf
8392,N1699012402,N1699012403,isAheadOf,jad:isAheadOf
8393,N1699012403,N1699012404,isAheadOf,jad:isAheadOf
8394,N1699012404,N1699012501,isAheadOf,jad:isAheadOf
8395,N1699012501,N1699012502,isAheadOf,jad:isAheadOf
8396,N1699012502,N1699012600,isAheadOf,jad:isAheadOf
8397,N1699012600,N1699012701,isAheadOf,jad:isAheadOf
8398,N1699012701,N1699012702,isAheadOf,jad:isAheadOf
8399,N1699012702,N1699012703,isAheadOf,jad:isAheadOf
8400,N1699012703,N1699012801,isAheadOf,jad:isAheadOf
8401,N1699012801,N1699012802,isAheadOf,jad:isAheadOf
8402,N1699012802,N1699020101,isAheadOf,jad:isAheadOf
8403,N1699020101,N1699020102,isAheadOf,jad:isAheadOf
8404,N1699020102,N1699020103,isAheadOf,jad:isAheadOf
8405,N1699020103,N1699020201,isAheadOf,jad:isAheadOf
8406,N1699020201,N1699020202,isAheadOf,jad:isAheadOf
8407,N1699020202,N1699020301,isAheadOf,jad:isAheadOf
8408,N1699020301,N1699020302,isAheadOf,jad:isAheadOf
