id,sourceid,targetid,relation,prefixrelation
12755,N1698122504,P1832,mentions,ekc:mentions
12756,N1698122505,P1832,mentions,ekc:mentions
12757,N1698123001,P1832,mentions,ekc:mentions
12758,N1699010202,P1832,mentions,ekc:mentions
12759,N1699011403,P1832,mentions,ekc:mentions
12760,N1699011506,P1832,mentions,ekc:mentions
12761,N1699011603,P1832,mentions,ekc:mentions
12762,N1699011900,P1832,mentions,ekc:mentions
12763,N1699012103,P1832,mentions,ekc:mentions
12764,N1699012502,P1832,mentions,ekc:mentions
12765,N1699012600,P1832,mentions,ekc:mentions
12766,N1699020201,P1832,mentions,ekc:mentions
12767,N1699020500,P1832,mentions,ekc:mentions
12768,N1699020601,P1832,mentions,ekc:mentions
12769,N1699021001,P1832,mentions,ekc:mentions
12770,N1699021102,P1832,mentions,ekc:mentions
12771,N1699021302,P1832,mentions,ekc:mentions
12772,N1699021901,P1832,mentions,ekc:mentions
12773,N1699022000,P1832,mentions,ekc:mentions
12774,N1699022301,P1832,mentions,ekc:mentions
12775,N1699022402,P1832,mentions,ekc:mentions
12776,N1699022501,P1832,mentions,ekc:mentions
12777,N1699022705,P1832,mentions,ekc:mentions
12778,N1699030604,P1832,mentions,ekc:mentions
12779,N1699030802,P1832,mentions,ekc:mentions
12780,N1699031001,P1832,mentions,ekc:mentions
12781,N1699031502,P1832,mentions,ekc:mentions
12782,N1699032001,P1832,mentions,ekc:mentions
12783,N1699032906,P1832,mentions,ekc:mentions
12784,N1699042402,P1832,mentions,ekc:mentions
12785,N1699042504,P1832,mentions,ekc:mentions
12786,N1699060201,P1832,mentions,ekc:mentions
12787,N1699060303,P1832,mentions,ekc:mentions
12788,N1699060501,P1832,mentions,ekc:mentions
12789,N1699060502,P1832,mentions,ekc:mentions
12790,N1699060604,P1832,mentions,ekc:mentions
12791,N1699061503,P1832,mentions,ekc:mentions
12792,N1699062400,P1832,mentions,ekc:mentions
12793,N1699062602,P1832,mentions,ekc:mentions
12794,N1699062800,P1832,mentions,ekc:mentions
12795,N1699063002,P1832,mentions,ekc:mentions
12796,N1699070107,P1832,mentions,ekc:mentions
12797,N1699070301,P1832,mentions,ekc:mentions
12798,N1699070702,P1832,mentions,ekc:mentions
12799,N1699071802,P1832,mentions,ekc:mentions
12800,N1699072501,P1832,mentions,ekc:mentions
12801,N1699070902L,P1832,mentions,ekc:mentions
12802,N1699071101L,P1832,mentions,ekc:mentions
12803,N1699071603L,P1832,mentions,ekc:mentions
12804,N1699071701L,P1832,mentions,ekc:mentions
12805,N1699071901L,P1832,mentions,ekc:mentions
12806,N1699072400L,P1832,mentions,ekc:mentions
12807,N1699072602L,P1832,mentions,ekc:mentions
12808,N1699072703L,P1832,mentions,ekc:mentions
12809,N1699072900L,P1832,mentions,ekc:mentions
12810,N1699080807,P1832,mentions,ekc:mentions
12811,N1699080809,P1832,mentions,ekc:mentions
12812,N1699081302,P1832,mentions,ekc:mentions
12813,N1699081601,P1832,mentions,ekc:mentions
12814,N1699081704,P1832,mentions,ekc:mentions
12815,N1699081706,P1832,mentions,ekc:mentions
12816,N1699090700,P1832,mentions,ekc:mentions
12817,N1699090900,P1832,mentions,ekc:mentions
12818,N1693100702,P1833,mentions,ekc:mentions
12819,N1693101104,P1833,mentions,ekc:mentions
12820,N1693101711,P1833,mentions,ekc:mentions
12821,N1693102503,P1833,mentions,ekc:mentions
12822,N1693102802,P1833,mentions,ekc:mentions
12823,N1696051904,P1833,mentions,ekc:mentions
12824,N1696060703,P1833,mentions,ekc:mentions
12825,N1696061002,P1833,mentions,ekc:mentions
12826,N1696061009,P1833,mentions,ekc:mentions
12827,N1692090205,P1834,mentions,ekc:mentions
12828,N1698082905,P1835,mentions,ekc:mentions
12829,N1698083001,P1835,mentions,ekc:mentions
12830,N1699010503,P1836,mentions,ekc:mentions
12831,N1699010702,P1836,mentions,ekc:mentions
12832,N1699010801,P1836,mentions,ekc:mentions
12833,N1699010802,P1836,mentions,ekc:mentions
12834,N1699012203,P1836,mentions,ekc:mentions
12835,N1696111701,P1837,mentions,ekc:mentions
12836,N1692092901,P1838,mentions,ekc:mentions
12837,N1692121502,P1838,mentions,ekc:mentions
12838,N1697112005,P1838,mentions,ekc:mentions
12839,N1699010502,P1838,mentions,ekc:mentions
12840,N1699010503,P1838,mentions,ekc:mentions
12841,N1699010702,P1838,mentions,ekc:mentions
12842,N1695022504,P1839,mentions,ekc:mentions
12843,N1695032401,P1839,mentions,ekc:mentions
12844,N1696080704,P1839,mentions,ekc:mentions
12845,N1698081601,P1840,mentions,ekc:mentions
12846,N1698122304,P1840,mentions,ekc:mentions
12847,N1698122501,P1840,mentions,ekc:mentions
12848,N1699031403,P1840,mentions,ekc:mentions
12849,N1699081204,P1840,mentions,ekc:mentions
12850,N1697102002,P1841,mentions,ekc:mentions
12851,N1697102101,P1841,mentions,ekc:mentions
12852,N1693092402,P1842,mentions,ekc:mentions
12853,N1692042602,P1843,mentions,ekc:mentions
12854,N1693082402,P1843,mentions,ekc:mentions
12855,N1692101900,P1844,mentions,ekc:mentions
12856,N1693082402,P1844,mentions,ekc:mentions
12857,N1693012202,P1845,mentions,ekc:mentions
12858,N1694010601,P1845,mentions,ekc:mentions
12859,N1694061700,P1845,mentions,ekc:mentions
12860,N1694100601,P1845,mentions,ekc:mentions
12861,N1695010701,P1845,mentions,ekc:mentions
12862,N1695030803,P1845,mentions,ekc:mentions
12863,N1695070104,P1845,mentions,ekc:mentions
12864,N1698100404,P1845,mentions,ekc:mentions
12865,N1692081303,P1846,mentions,ekc:mentions
12866,N1692082804,P1846,mentions,ekc:mentions
12867,N1696121202,P1846,mentions,ekc:mentions
12868,N1697010402,P1846,mentions,ekc:mentions
12869,N1698012204,P1846,mentions,ekc:mentions
12870,N1695010502,P1847,mentions,ekc:mentions
12871,N1697112506,P1847,mentions,ekc:mentions
12872,N1698010301,P1847,mentions,ekc:mentions
12873,N1698041604,P1847,mentions,ekc:mentions
12874,N1698080704,P1847,mentions,ekc:mentions
12875,N1699062701,P1847,mentions,ekc:mentions
12876,N1692030601,P1848,mentions,ekc:mentions
12877,N1695013005,P1848,mentions,ekc:mentions
12878,N1695020102,P1848,mentions,ekc:mentions
12879,N1695020304,P1848,mentions,ekc:mentions
12880,N1695020401,P1848,mentions,ekc:mentions
12881,N1695030104,P1848,mentions,ekc:mentions
12882,N1695082803,P1848,mentions,ekc:mentions
12883,N1695082902,P1848,mentions,ekc:mentions
12884,N1696111907,P1848,mentions,ekc:mentions
12885,N1697100602,P1848,mentions,ekc:mentions
12886,N1697122901,P1848,mentions,ekc:mentions
12887,N1698091104,P1848,mentions,ekc:mentions
12888,N1696072103,P1849,mentions,ekc:mentions
12889,N1693032905,P1850,mentions,ekc:mentions
12890,N1693040201,P1850,mentions,ekc:mentions
12891,N1697012603,P1851,mentions,ekc:mentions
12892,N1694090303,P1852,mentions,ekc:mentions
12893,N1693090403,P1853,mentions,ekc:mentions
12894,N1695022515,P1854,mentions,ekc:mentions
12895,N1692081301,P1855,mentions,ekc:mentions
12896,N1693041603,P1855,mentions,ekc:mentions
12897,N1693041704,P1855,mentions,ekc:mentions
12898,N1696032002,P1855,mentions,ekc:mentions
12899,N1696032101,P1855,mentions,ekc:mentions
12900,N1696032802,P1855,mentions,ekc:mentions
12901,N1696111405,P1855,mentions,ekc:mentions
12902,N1696111500,P1855,mentions,ekc:mentions
12903,N1696111601,P1855,mentions,ekc:mentions
12904,N1696111901,P1855,mentions,ekc:mentions
12905,N1696112302,P1855,mentions,ekc:mentions
12906,N1696112505,P1855,mentions,ekc:mentions
12907,N1696120301,P1855,mentions,ekc:mentions
12908,N1697010302,P1855,mentions,ekc:mentions
12909,N1697121906,P1855,mentions,ekc:mentions
12910,N1698041102,P1855,mentions,ekc:mentions
12911,N1698041202,P1855,mentions,ekc:mentions
12912,N1698041403,P1855,mentions,ekc:mentions
12913,N1698041502,P1855,mentions,ekc:mentions
12914,N1699041403,P1855,mentions,ekc:mentions
12915,N1699041404,P1855,mentions,ekc:mentions
12916,N1699041406,P1855,mentions,ekc:mentions
12917,N1699081805,P1855,mentions,ekc:mentions
12918,N1699041404,P1856,mentions,ekc:mentions
12919,N1694102801,P1857,mentions,ekc:mentions
12920,N1693102009,P1858,mentions,ekc:mentions
12921,N1696052001,P1858,mentions,ekc:mentions
12922,N1696061001,P1858,mentions,ekc:mentions
12923,N1698021504,P1858,mentions,ekc:mentions
12924,N1695110805,P1859,mentions,ekc:mentions
12925,N1695110806,P1859,mentions,ekc:mentions
12926,N1695111101,P1859,mentions,ekc:mentions
12927,N1693090702,P1860,mentions,ekc:mentions
12928,N1693121704,P1860,mentions,ekc:mentions
12929,N1696121803,P1861,mentions,ekc:mentions
12930,N1692022902,P1862,mentions,ekc:mentions
12931,N1692031604,P1862,mentions,ekc:mentions
12932,N1692050804,P1862,mentions,ekc:mentions
12933,N1692051001,P1862,mentions,ekc:mentions
12934,N1692051101,P1862,mentions,ekc:mentions
12935,N1693101002,P1862,mentions,ekc:mentions
12936,N1694052203L,P1862,mentions,ekc:mentions
12937,N1695042802,P1863,mentions,ekc:mentions
12938,N1695042902,P1863,mentions,ekc:mentions
12939,N1695061403,P1863,mentions,ekc:mentions
12940,N1695091801,P1863,mentions,ekc:mentions
12941,N1695102702,P1863,mentions,ekc:mentions
12942,N1696021700,P1863,mentions,ekc:mentions
12943,N1696072004,P1863,mentions,ekc:mentions
12944,N1697061204,P1863,mentions,ekc:mentions
12945,N1698062402,P1863,mentions,ekc:mentions
12946,N1693030304,P1864,mentions,ekc:mentions
12947,N1693032305,P1864,mentions,ekc:mentions
12948,N1693050502,P1864,mentions,ekc:mentions
12949,N1693102602,P1865,mentions,ekc:mentions
12950,N1696061001,P1865,mentions,ekc:mentions
12951,N1693121902,P1866,mentions,ekc:mentions
12952,N1696032103,P1866,mentions,ekc:mentions
12953,N1697030102L,P1866,mentions,ekc:mentions
12954,N1697030403,P1867,mentions,ekc:mentions
12955,N1697030501,P1867,mentions,ekc:mentions
12956,N1699011001,P1867,mentions,ekc:mentions
12957,N1699041404,P1868,mentions,ekc:mentions
12958,N1692110203,P1869,mentions,ekc:mentions
12959,N1695101102,P1869,mentions,ekc:mentions
12960,N1698082905,P1870,mentions,ekc:mentions
12961,N1698083001,P1870,mentions,ekc:mentions
12962,N1692051003,P1871,mentions,ekc:mentions
12963,N1692052303,P1871,mentions,ekc:mentions
12964,N1692080101,P1871,mentions,ekc:mentions
12965,N1692080802,P1871,mentions,ekc:mentions
12966,N1694111601,P1871,mentions,ekc:mentions
12967,N1695040602,P1871,mentions,ekc:mentions
12968,N1695110901,P1871,mentions,ekc:mentions
12969,N1695121103,P1871,mentions,ekc:mentions
12970,N1696010202,P1871,mentions,ekc:mentions
12971,N1699081304,P1871,mentions,ekc:mentions
12972,N1693040602,P1872,mentions,ekc:mentions
12973,N1695042902,P1872,mentions,ekc:mentions
12974,N1692120302,P1874,mentions,ekc:mentions
12975,N1693032201,P1874,mentions,ekc:mentions
12976,N1693040303,P1874,mentions,ekc:mentions
12977,N1693042503,P1874,mentions,ekc:mentions
12978,N1693072301,P1874,mentions,ekc:mentions
12979,N1693081504,P1874,mentions,ekc:mentions
12980,N1693082701,P1874,mentions,ekc:mentions
12981,N1693091502,P1874,mentions,ekc:mentions
12982,N1693092201,P1874,mentions,ekc:mentions
12983,N1693111303,P1874,mentions,ekc:mentions
12984,N1694010601,P1874,mentions,ekc:mentions
12985,N1694011601,P1874,mentions,ekc:mentions
12986,N1694021803,P1874,mentions,ekc:mentions
12987,N1694031002,P1874,mentions,ekc:mentions
12988,N1694050701,P1874,mentions,ekc:mentions
12989,N1694051901,P1874,mentions,ekc:mentions
12990,N1694081400,P1874,mentions,ekc:mentions
12991,N1694110802,P1874,mentions,ekc:mentions
12992,N1695031303,P1874,mentions,ekc:mentions
12993,N1695060401,P1874,mentions,ekc:mentions
12994,N1695080704,P1874,mentions,ekc:mentions
12995,N1695081503,P1874,mentions,ekc:mentions
12996,N1695093003,P1874,mentions,ekc:mentions
12997,N1696020204,P1874,mentions,ekc:mentions
12998,N1696042402,P1874,mentions,ekc:mentions
12999,N1696062701,P1874,mentions,ekc:mentions
13000,N1696081201,P1874,mentions,ekc:mentions
13001,N1696081503,P1874,mentions,ekc:mentions
13002,N1696082602,P1874,mentions,ekc:mentions
13003,N1696100700,P1874,mentions,ekc:mentions
13004,N1696111800,P1874,mentions,ekc:mentions
13005,N1697011901,P1874,mentions,ekc:mentions
13006,N1697021104,P1874,mentions,ekc:mentions
13007,N1697031004L,P1874,mentions,ekc:mentions
13008,N1697071803,P1874,mentions,ekc:mentions
13009,N1697101301,P1874,mentions,ekc:mentions
13010,N1697110902,P1874,mentions,ekc:mentions
13011,N1698041902,P1874,mentions,ekc:mentions
13012,N1698081103,P1874,mentions,ekc:mentions
13013,N1698081602,P1874,mentions,ekc:mentions
13014,N1699033003,P1874,mentions,ekc:mentions
13015,N1699071002L,P1874,mentions,ekc:mentions
13016,N1697071900,P1875,mentions,ekc:mentions
13017,N1697072001,P1875,mentions,ekc:mentions
13018,N1697021402,P1876,mentions,ekc:mentions
13019,N1697030805,P1876,mentions,ekc:mentions
13020,N1697021402,P1877,mentions,ekc:mentions
13021,N1697030804,P1877,mentions,ekc:mentions
13022,N1697071900,P1877,mentions,ekc:mentions
13023,N1699041405,P1878,mentions,ekc:mentions
13024,N1699041502,P1878,mentions,ekc:mentions
13025,N1692091800,P1879,mentions,ekc:mentions
13026,N1693070500,P1879,mentions,ekc:mentions
13027,N1693091002,P1879,mentions,ekc:mentions
13028,N1694020204,P1879,mentions,ekc:mentions
13029,N1694020301,P1879,mentions,ekc:mentions
13030,N1694022403,P1879,mentions,ekc:mentions
13031,N1694102002,P1879,mentions,ekc:mentions
13032,N1694110603,P1879,mentions,ekc:mentions
13033,N1695030201,P1879,mentions,ekc:mentions
13034,N1695041401,P1879,mentions,ekc:mentions
13035,N1695091301,P1879,mentions,ekc:mentions
13036,N1693101006,P1880,mentions,ekc:mentions
13037,N1693101102,P1880,mentions,ekc:mentions
13038,N1693101108,P1880,mentions,ekc:mentions
13039,N1693101611,P1880,mentions,ekc:mentions
13040,N1693101804,P1880,mentions,ekc:mentions
13041,N1693102403,P1880,mentions,ekc:mentions
13042,N1693102508,P1880,mentions,ekc:mentions
13043,N1693102602,P1880,mentions,ekc:mentions
13044,N1694041402,P1880,mentions,ekc:mentions
13045,N1694041403,P1880,mentions,ekc:mentions
13046,N1694041404,P1880,mentions,ekc:mentions
13047,N1694051001,P1880,mentions,ekc:mentions
13048,N1694050302L,P1880,mentions,ekc:mentions
13049,N1694072501,P1880,mentions,ekc:mentions
13050,N1694122605,P1880,mentions,ekc:mentions
13051,N1694122701,P1880,mentions,ekc:mentions
13052,N1694122802,P1880,mentions,ekc:mentions
13053,N1695020405,P1880,mentions,ekc:mentions
13054,N1695022801,P1880,mentions,ekc:mentions
13055,N1695041306,P1880,mentions,ekc:mentions
13056,N1695051204,P1880,mentions,ekc:mentions
13057,N1695051506,P1880,mentions,ekc:mentions
13058,N1695072609,P1880,mentions,ekc:mentions
13059,N1695092000,P1880,mentions,ekc:mentions
13060,N1695092304,P1880,mentions,ekc:mentions
13061,N1695092305,P1880,mentions,ekc:mentions
13062,N1695092401,P1880,mentions,ekc:mentions
13063,N1695121504,P1880,mentions,ekc:mentions
13064,N1696011806,P1880,mentions,ekc:mentions
13065,N1696031203,P1880,mentions,ekc:mentions
13066,N1696041101,P1880,mentions,ekc:mentions
13067,N1696041203,P1880,mentions,ekc:mentions
13068,N1696041205,P1880,mentions,ekc:mentions
13069,N1696041405,P1880,mentions,ekc:mentions
13070,N1696081805,P1880,mentions,ekc:mentions
13071,N1696090505,P1880,mentions,ekc:mentions
13072,N1696102206,P1880,mentions,ekc:mentions
13073,N1696102507,P1880,mentions,ekc:mentions
13074,N1696110605,P1880,mentions,ekc:mentions
13075,N1696111101,P1880,mentions,ekc:mentions
13076,N1697011603,P1880,mentions,ekc:mentions
13077,N1697031702,P1880,mentions,ekc:mentions
13078,N1697031502L,P1880,mentions,ekc:mentions
13079,N1697032103L,P1880,mentions,ekc:mentions
13080,N1697042307,P1880,mentions,ekc:mentions
13081,N1697050704,P1880,mentions,ekc:mentions
13082,N1697051103,P1880,mentions,ekc:mentions
13083,N1697051501,P1880,mentions,ekc:mentions
13084,N1697051502,P1880,mentions,ekc:mentions
13085,N1697051801,P1880,mentions,ekc:mentions
13086,N1697051901,P1880,mentions,ekc:mentions
13087,N1697052003,P1880,mentions,ekc:mentions
13088,N1697052004,P1880,mentions,ekc:mentions
13089,N1697052203,P1880,mentions,ekc:mentions
13090,N1698010805,P1880,mentions,ekc:mentions
13091,N1698021504,P1880,mentions,ekc:mentions
13092,N1698032303,P1880,mentions,ekc:mentions
13093,N1699030105,P1880,mentions,ekc:mentions
13094,N1693092102,P1881,mentions,ekc:mentions
13095,N1693111905,P1881,mentions,ekc:mentions
13096,N1697112902,P1882,mentions,ekc:mentions
13097,N1697113001,P1882,mentions,ekc:mentions
13098,N1697030401,P1883,mentions,ekc:mentions
13099,N1695010301,P1884,mentions,ekc:mentions
13100,N1696010202,P1884,mentions,ekc:mentions
13101,N1697112902,P1885,mentions,ekc:mentions
13102,N1697113001,P1885,mentions,ekc:mentions
13103,N1697120702,P1885,mentions,ekc:mentions
13104,N1698112301,P1885,mentions,ekc:mentions
13105,N1694041302,P1886,mentions,ekc:mentions
13106,N1694072403,P1886,mentions,ekc:mentions
13107,N1695010201,P1886,mentions,ekc:mentions
13108,N1695022511,P1886,mentions,ekc:mentions
13109,N1695092600,P1886,mentions,ekc:mentions
13110,N1698102201,P1886,mentions,ekc:mentions
13111,N1698102201,P1887,mentions,ekc:mentions
13112,N1696051904,P1888,mentions,ekc:mentions
13113,N1693092704,P1889,mentions,ekc:mentions
13114,N1693092705,P1889,mentions,ekc:mentions
13115,N1693110801,P1889,mentions,ekc:mentions
13116,N1692062802,P1890,mentions,ekc:mentions
13117,N1692110203,P1890,mentions,ekc:mentions
13118,N1693032802,P1890,mentions,ekc:mentions
13119,N1693111802,P1890,mentions,ekc:mentions
13120,N1693111803,P1890,mentions,ekc:mentions
13121,N1693111901,P1890,mentions,ekc:mentions
13122,N1694081103,P1890,mentions,ekc:mentions
13123,N1695020203,P1890,mentions,ekc:mentions
13124,N1695080904,P1890,mentions,ekc:mentions
13125,N1695101101,P1890,mentions,ekc:mentions
13126,N1696090102,P1890,mentions,ekc:mentions
13127,N1696090103,P1890,mentions,ekc:mentions
13128,N1696121802,P1890,mentions,ekc:mentions
13129,N1697042601,P1890,mentions,ekc:mentions
13130,N1697101203,P1890,mentions,ekc:mentions
13131,N1697101506,P1890,mentions,ekc:mentions
13132,N1697110603,P1890,mentions,ekc:mentions
13133,N1698082201,P1890,mentions,ekc:mentions
13134,N1698082202,P1890,mentions,ekc:mentions
13135,N1699010901,P1890,mentions,ekc:mentions
13136,N1699040801,P1890,mentions,ekc:mentions
13137,N1696110301,P1891,mentions,ekc:mentions
13138,N1692100504,P1892,mentions,ekc:mentions
13139,N1692112001,P1892,mentions,ekc:mentions
13140,N1697030805,P1893,mentions,ekc:mentions
13141,N1692081303,P1894,mentions,ekc:mentions
13142,N1692082804,P1894,mentions,ekc:mentions
13143,N1693112101,P1895,mentions,ekc:mentions
13144,N1699021101,P1895,mentions,ekc:mentions
13145,N1693101901,P1896,mentions,ekc:mentions
13146,N1697031705L,P1897,mentions,ekc:mentions
13147,N1693102701,P1898,mentions,ekc:mentions
13148,N1696052110,P1898,mentions,ekc:mentions
13149,N1696061001,P1898,mentions,ekc:mentions
13150,N1696061008,P1898,mentions,ekc:mentions
13151,N1695090701,P1900,mentions,ekc:mentions
13152,N1698011201,P1901,mentions,ekc:mentions
13153,N1695110405,P1902,mentions,ekc:mentions
13154,N1694070802,P1903,mentions,ekc:mentions
13155,N1692081303,P1904,mentions,ekc:mentions
13156,N1692082804,P1904,mentions,ekc:mentions
13157,N1694013003,P1905,mentions,ekc:mentions
13158,N1693121004,P1906,mentions,ekc:mentions
13159,N1694031003,P1906,mentions,ekc:mentions
13160,N1694031102,P1906,mentions,ekc:mentions
13161,N1693090403,P1907,mentions,ekc:mentions
13162,N1693112101,P1908,mentions,ekc:mentions
13163,N1696081901,P1909,mentions,ekc:mentions
13164,N1699041403,P1909,mentions,ekc:mentions
13165,N1697030403,P1910,mentions,ekc:mentions
13166,N1693101005,P1911,mentions,ekc:mentions
13167,N1693101103,P1911,mentions,ekc:mentions
13168,N1693102508,P1911,mentions,ekc:mentions
13169,N1692020103,P1912,mentions,ekc:mentions
13170,N1692022903,P1912,mentions,ekc:mentions
13171,N1694112503,P1912,mentions,ekc:mentions
13172,N1695031601,P1913,mentions,ekc:mentions
13173,N1695042402,P1913,mentions,ekc:mentions
13174,N1695042403,P1913,mentions,ekc:mentions
13175,N1696110301,P1913,mentions,ekc:mentions
13176,N1697012503,P1913,mentions,ekc:mentions
13177,N1698021303,P1913,mentions,ekc:mentions
13178,N1698071903,P1913,mentions,ekc:mentions
13179,N1698021303,P1914,mentions,ekc:mentions
13180,N1698071903,P1914,mentions,ekc:mentions
13181,N1692051701,P1915,mentions,ekc:mentions
13182,N1693042103,P1855,mentions,ekc:mentions
13183,N1697022102,P1917,mentions,ekc:mentions
13184,N1692112601,P1918,mentions,ekc:mentions
13185,N1694120804,P1918,mentions,ekc:mentions
13186,N1694121102,P1918,mentions,ekc:mentions
13187,N1695011106,P1918,mentions,ekc:mentions
13188,N1695111306,P1918,mentions,ekc:mentions
13189,N1695121507,P1918,mentions,ekc:mentions
13190,N1697032904L,P1918,mentions,ekc:mentions
13191,N1697092702,P1918,mentions,ekc:mentions
13192,N1697022303,P1919,mentions,ekc:mentions
13193,N1696052501,P1920,mentions,ekc:mentions
13194,N1695082903,P1921,mentions,ekc:mentions
13195,N1696011303,P1921,mentions,ekc:mentions
13196,N1696062501,P1921,mentions,ekc:mentions
13197,N1697100406,P1921,mentions,ekc:mentions
13198,N1699041306,P1921,mentions,ekc:mentions
13199,N1695100704,P1922,mentions,ekc:mentions
13200,N1692042402,P1923,mentions,ekc:mentions
13201,N1693010403,P1923,mentions,ekc:mentions
13202,N1694051804L,P1923,mentions,ekc:mentions
13203,N1694080303,P1923,mentions,ekc:mentions
13204,N1696111702,P1923,mentions,ekc:mentions
13205,N1699081102,P1923,mentions,ekc:mentions
13206,N1692080101,P1924,mentions,ekc:mentions
13207,N1692030803,P1925,mentions,ekc:mentions
13208,N1693040906,P1925,mentions,ekc:mentions
13209,N1693072804,P1925,mentions,ekc:mentions
13210,N1693081101,P1925,mentions,ekc:mentions
13211,N1693090604,P1925,mentions,ekc:mentions
13212,N1699031301,P1925,mentions,ekc:mentions
13213,N1699032702,P1925,mentions,ekc:mentions
13214,N1692100301,P1926,mentions,ekc:mentions
13215,N1694120703,P1926,mentions,ekc:mentions
13216,N1694120801,P1926,mentions,ekc:mentions
13217,N1694121102,P1926,mentions,ekc:mentions
13218,N1694121303,P1926,mentions,ekc:mentions
13219,N1695020901,P1926,mentions,ekc:mentions
13220,N1695021101,P1926,mentions,ekc:mentions
13221,N1698122502,P1927,mentions,ekc:mentions
13222,N1694010503,P1928,mentions,ekc:mentions
13223,N1695010201,P1929,mentions,ekc:mentions
13224,N1694042003,P1930,mentions,ekc:mentions
13225,N1697032401L,P1931,mentions,ekc:mentions
13226,N1697121403,P1932,mentions,ekc:mentions
13227,N1697121501,P1932,mentions,ekc:mentions
13228,N1698071402,P1932,mentions,ekc:mentions
13229,N1694010202,P1933,mentions,ekc:mentions
13230,N1699041101,P1934,mentions,ekc:mentions
13231,N1695111802,P1935,mentions,ekc:mentions
13232,N1692062806,P1936,mentions,ekc:mentions
13233,N1696060902,P1937,mentions,ekc:mentions
13234,N1697121204,P1937,mentions,ekc:mentions
13235,N1692042402,P1938,mentions,ekc:mentions
13236,N1695022508,P1938,mentions,ekc:mentions
13237,N1696111702,P1938,mentions,ekc:mentions
13238,N1699081102,P1938,mentions,ekc:mentions
13239,N1694032903,P1939,mentions,ekc:mentions
13240,N1694052204L,P1939,mentions,ekc:mentions
13241,N1695041502,P1939,mentions,ekc:mentions
13242,N1695050804,P1939,mentions,ekc:mentions
13243,N1695050906,P1939,mentions,ekc:mentions
13244,N1693100103,P1940,mentions,ekc:mentions
13245,N1692030504,P1941,mentions,ekc:mentions
13246,N1693090604,P1942,mentions,ekc:mentions
13247,N1693111609,P1942,mentions,ekc:mentions
13248,N1694010304,P1942,mentions,ekc:mentions
13249,N1697030906L,P1942,mentions,ekc:mentions
13250,N1698030803,P1943,mentions,ekc:mentions
13251,N1693100102,P1944,mentions,ekc:mentions
13252,N1695112903,P1944,mentions,ekc:mentions
13253,N1699072803L,P1944,mentions,ekc:mentions
13254,N1698011801,P1945,mentions,ekc:mentions
13255,N1693101713,P1946,mentions,ekc:mentions
13256,N1693102508,P1946,mentions,ekc:mentions
13257,N1693030304,P1947,mentions,ekc:mentions
13258,N1693040806,P1947,mentions,ekc:mentions
13259,N1693120603,P1947,mentions,ekc:mentions
13260,N1696052102,P1947,mentions,ekc:mentions
13261,N1693101104,P1948,mentions,ekc:mentions
13262,N1694110602,P1948,mentions,ekc:mentions
13263,N1697122602,P1948,mentions,ekc:mentions
13264,N1698030803,P1949,mentions,ekc:mentions
13265,N1699032602,P1950,mentions,ekc:mentions
13266,N1699032702,P1950,mentions,ekc:mentions
13267,N1695112004,P1951,mentions,ekc:mentions
13268,N1693091604,P1952,mentions,ekc:mentions
13269,N1695100704,P1953,mentions,ekc:mentions
13270,N1697061903,P1954,mentions,ekc:mentions
13271,N1698101304,P1954,mentions,ekc:mentions
13272,N1693100802,P1955,mentions,ekc:mentions
13273,N1693101404,P1955,mentions,ekc:mentions
13274,N1693101608,P1955,mentions,ekc:mentions
13275,N1693101807,P1955,mentions,ekc:mentions
13276,N1693120603,P1955,mentions,ekc:mentions
13277,N1693120701,P1955,mentions,ekc:mentions
13278,N1696052102,P1955,mentions,ekc:mentions
13279,N1693102410,P1956,mentions,ekc:mentions
13280,N1697032202,P1957,mentions,ekc:mentions
13281,N1697042202,P1958,mentions,ekc:mentions
13282,N1698012603,P1959,mentions,ekc:mentions
13283,N1694112706,P1960,mentions,ekc:mentions
13284,N1697022804,P1961,mentions,ekc:mentions
13285,N1692032301,P1962,mentions,ekc:mentions
13286,N1693090403,P1963,mentions,ekc:mentions
13287,N1693101408,P1963,mentions,ekc:mentions
13288,N1694010307,P1964,mentions,ekc:mentions
13289,N1697082005,P1965,mentions,ekc:mentions
13290,N1697042904,P1966,mentions,ekc:mentions
13291,N1697022609,P1967,mentions,ekc:mentions
13292,N1697023003,P1967,mentions,ekc:mentions
13293,N1693122707,P1968,mentions,ekc:mentions
13294,N1693060405,P1969,mentions,ekc:mentions
13295,N1693062401,P1969,mentions,ekc:mentions
13296,N1698082804,P1970,mentions,ekc:mentions
13297,N1696080202,P1971,mentions,ekc:mentions
13298,N1696111906,P1971,mentions,ekc:mentions
13299,N1697010303,P1971,mentions,ekc:mentions
13300,N1697011203,P1971,mentions,ekc:mentions
13301,N1697032205,P1971,mentions,ekc:mentions
13302,N1697032404L,P1971,mentions,ekc:mentions
13303,N1697050601,P1971,mentions,ekc:mentions
13304,N1698072604,P1971,mentions,ekc:mentions
13305,N1698102702,P1971,mentions,ekc:mentions
13306,N1698070402,P1972,mentions,ekc:mentions
13307,N1698072703,P1972,mentions,ekc:mentions
13308,N1695100502,P1973,mentions,ekc:mentions
13309,N1695100901,P1973,mentions,ekc:mentions
13310,N1695102203,P1973,mentions,ekc:mentions
13311,N1695122003,P1973,mentions,ekc:mentions
13312,N1696011803,P1973,mentions,ekc:mentions
